blank,BU Family,Business Unit,Business Unit 1,Business Unit 2,Business Unit 3,Business Unit 4,Business Unit 5,Company,Customer,Date,Month,Product,Product Family,Quarter,Type,Year,Densificator,Incomes,Number of Records,Path,Returns,Sales in seleted currency,Sales M.CHF,Sales M.RUB,Sales M.USD,SOM Competitors,SOM Market,SOM Roche,SOM Roche Onco,SOM Roche SP,zero
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/03/2019 00:00:00,3,Prd36,FAM12,1,Return,2019,1,,1,1,-211.561,-211.561,-211.561,-12532.561,-190.5954955,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,10/04/2019 00:00:00,4,Prd36,FAM12,2,Sale,2019,0,481.371,1,0,,481.371,481.371,28515.77,433.6675676,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,15/04/2019 00:00:00,4,Prd36,FAM12,2,Return,2019,1,,1,1,-103.151,-103.151,-103.151,-6110.522,-92.92882883,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/04/2019 00:00:00,4,Prd36,FAM12,2,Return,2019,0,,1,0,-16.019,-16.019,-16.019,-948.952,-14.43153153,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,12/05/2019 00:00:00,5,Prd36,FAM12,2,Sale,2019,0,575.926,1,0,,575.926,575.926,34117.081,518.8522523,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/05/2019 00:00:00,5,Prd36,FAM12,2,Sale,2019,1,119.17,1,1,,119.17,119.17,7059.474,107.3603604,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,17/06/2019 00:00:00,6,Prd36,FAM12,2,Sale,2019,1,575.926,1,1,,575.926,575.926,34117.082,518.8522523,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/06/2019 00:00:00,6,Prd36,FAM12,2,Return,2019,0,,1,0,-54.205,-54.205,-54.205,-3211.019,-48.83333333,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/07/2019 00:00:00,7,Prd36,FAM12,3,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/08/2019 00:00:00,8,Prd36,FAM12,3,Return,2019,0,,1,0,-162.614,-162.614,-162.614,-9633.058,-146.4990991,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/08/2019 00:00:00,8,Prd36,FAM12,3,Sale,2019,1,162.614,1,1,,162.614,162.614,9633.058,146.4990991,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/09/2019 00:00:00,9,Prd36,FAM12,3,Return,2019,0,,1,0,-90.611,-90.611,-90.611,-5367.674,-81.63153153,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,17/10/2019 00:00:00,10,Prd36,FAM12,4,Sale,2019,1,292.261,1,1,,292.261,292.261,17313.147,263.2981982,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/10/2019 00:00:00,10,Prd36,FAM12,4,Return,2019,1,,1,1,-72.812,-72.812,-72.812,-4313.31,-65.5963964,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,21/11/2019 00:00:00,11,Prd36,FAM12,4,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/11/2019 00:00:00,11,Prd36,FAM12,4,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,13/12/2019 00:00:00,12,Prd36,FAM12,4,Return,2019,1,,1,1,-54.205,-54.205,-54.205,-3211.02,-48.83333333,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,16/12/2019 00:00:00,12,Prd36,FAM12,4,Return,2019,0,,1,0,-1.215,-1.215,-1.215,-71.975,-1.094594595,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,22/01/2020 00:00:00,1,Prd36,FAM12,1,Sale,2020,0,706.182,1,0,,706.182,706.182,45309.38,636.2,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/01/2020 00:00:00,1,Prd36,FAM12,1,Return,2020,1,,1,1,-66.464,-66.464,-66.464,-4264.412,-59.87747748,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,21/02/2020 00:00:00,2,Prd36,FAM12,1,Sale,2020,1,124.62,1,1,,124.62,124.62,7995.773,112.2702703,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,28/02/2020 00:00:00,2,Prd36,FAM12,1,Return,2020,0,,1,0,-124.62,-124.62,-124.62,-7995.773,-112.2702703,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,19/03/2020 00:00:00,3,Prd36,FAM12,1,Sale,2020,1,625.435,1,1,,625.435,625.435,40128.598,563.454955,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/03/2020 00:00:00,3,Prd36,FAM12,1,Return,2020,1,,1,1,-143.85,-143.85,-143.85,-9229.578,-129.5945946,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,29/04/2020 00:00:00,4,Prd36,FAM12,2,Sale,2020,1,444.339,1,1,,444.339,444.339,28509.272,400.3054054,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/04/2020 00:00:00,4,Prd36,FAM12,2,Return,2020,0,,1,0,-120.233,-120.233,-120.233,-7714.274,-108.318018,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,20/05/2020 00:00:00,5,Prd36,FAM12,2,Return,2020,0,,1,0,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,29/05/2020 00:00:00,5,Prd36,FAM12,2,Sale,2020,1,78.413,1,1,,78.413,78.413,5031.048,70.64234234,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/06/2020 00:00:00,6,Prd36,FAM12,2,Return,2020,0,,1,0,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,13/07/2020 00:00:00,7,Prd36,FAM12,3,Sale,2020,1,1063.24,1,1,,1063.24,1063.24,68218.617,957.8738739,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,29/07/2020 00:00:00,7,Prd36,FAM12,3,Sale,2020,1,187.631,1,1,,187.631,187.631,12038.579,169.0369369,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/07/2020 00:00:00,7,Prd36,FAM12,3,Return,2020,1,,1,1,-287.7,-287.7,-287.7,-18459.155,-259.1891892,1,1,0,0,0,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust10,16/01/2019 00:00:00,1,Prd37,FAM13,1,Sale,2019,0,2.442,1,0,,2.442,2.442,144.681,2.2,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust10,06/05/2019 00:00:00,5,Prd37,FAM13,2,Sale,2019,0,0.407,1,0,,0.407,0.407,24.114,0.366666667,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust10,17/02/2020 00:00:00,2,Prd37,FAM13,1,Sale,2020,1,0.902,1,1,,0.902,0.902,57.859,0.812612613,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust11,07/03/2020 00:00:00,3,Prd37,FAM13,1,Sale,2020,1,0.075,1,1,,0.075,0.075,4.822,0.067567568,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust11,25/05/2020 00:00:00,5,Prd37,FAM13,2,Sale,2020,1,2.179,1,1,,2.179,2.179,139.826,1.963063063,0,1,1,0,1,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,17/01/2019 00:00:00,1,Prd37,FAM13,1,Sale,2019,1,12.7,1,1,,12.7,12.7,752.342,11.44144144,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,24/01/2019 00:00:00,1,Prd37,FAM13,1,Sale,2019,0,0.407,1,0,,0.407,0.407,24.114,0.366666667,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,15/02/2019 00:00:00,2,Prd37,FAM13,1,Sale,2019,1,20.271,1,1,,20.271,20.271,1200.853,18.26216216,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,25/02/2019 00:00:00,2,Prd37,FAM13,1,Sale,2019,1,2.849,1,1,,2.849,2.849,168.795,2.566666667,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,20/03/2019 00:00:00,3,Prd37,FAM13,1,Sale,2019,0,7.083,1,0,,7.083,7.083,419.575,6.381081081,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,28/03/2019 00:00:00,3,Prd37,FAM13,1,Sale,2019,0,2.442,1,0,,2.442,2.442,144.681,2.2,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,22/04/2019 00:00:00,4,Prd37,FAM13,2,Sale,2019,0,12.619,1,0,,12.619,12.619,747.519,11.36846847,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,02/05/2019 00:00:00,5,Prd37,FAM13,2,Sale,2019,0,5.943,1,0,,5.943,5.943,352.057,5.354054054,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,12/05/2019 00:00:00,5,Prd37,FAM13,2,Sale,2019,0,12.212,1,0,,12.212,12.212,723.405,11.0018018,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,15/05/2019 00:00:00,5,Prd37,FAM13,2,Sale,2019,1,4.233,1,1,,4.233,4.233,250.781,3.813513514,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,24/05/2019 00:00:00,5,Prd37,FAM13,2,Sale,2019,0,3.012,1,0,,3.012,3.012,178.44,2.713513514,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,03/07/2019 00:00:00,7,Prd37,FAM13,3,Sale,2019,1,8.141,1,1,,8.141,8.141,482.27,7.334234234,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,06/07/2019 00:00:00,7,Prd37,FAM13,3,Sale,2019,0,18.887,1,0,,18.887,18.887,1118.867,17.01531532,,,,,,0
,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Speciality Business,Roche SB,Roche,Cust12,11/07/2019 00:00:00,7,Prd37,FAM13,3,Sale,2019,1,6.187,1,1,,6.187,6.187,366.525,5.573873874,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,24/01/2019 00:00:00,1,Prd8,FAM2,1,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,25/01/2019 00:00:00,1,Prd50,FAM21,1,Return,2019,1,,1,1,-44.108,-44.108,-44.108,-2612.921,-39.73693694,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,25/01/2019 00:00:00,1,Prd52,FAM21,1,Return,2019,1,,1,1,-285.678,-285.678,-285.678,-16923.168,-257.3675676,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,28/02/2019 00:00:00,2,Prd8,FAM2,1,Return,2019,0,,1,0,-27.859,-27.859,-27.859,-1650.308,-25.0981982,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,14/03/2019 00:00:00,3,Prd8,FAM2,1,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,29/03/2019 00:00:00,3,Prd8,FAM2,1,Return,2019,1,,1,1,-27.859,-27.859,-27.859,-1650.308,-25.0981982,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,30/04/2019 00:00:00,4,Prd8,FAM2,2,Return,2019,0,,1,0,-54.862,-54.862,-54.862,-3249.975,-49.42522523,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/04/2019 00:00:00,4,Prd23,FAM8,2,Return,2019,0,,1,0,-138.506,-138.506,-138.506,-8204.879,-124.7801802,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,08/05/2019 00:00:00,5,Prd8,FAM2,2,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,31/05/2019 00:00:00,5,Prd8,FAM2,2,Return,2019,1,,1,1,-73.066,-73.066,-73.066,-4328.336,-65.82522523,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/05/2019 00:00:00,5,Prd21,FAM8,2,Return,2019,1,,1,1,-138.506,-138.506,-138.506,-8204.879,-124.7801802,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,28/06/2019 00:00:00,6,Prd8,FAM2,2,Return,2019,0,,1,0,-97.556,-97.556,-97.556,-5779.058,-87.88828829,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/06/2019 00:00:00,6,Prd21,FAM8,2,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,11/07/2019 00:00:00,7,Prd8,FAM2,3,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,31/07/2019 00:00:00,7,Prd8,FAM2,3,Return,2019,1,,1,1,-240.017,-240.017,-240.017,-14218.27,-216.2315315,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/07/2019 00:00:00,7,Prd21,FAM8,3,Return,2019,1,,1,1,-307.79,-307.79,-307.79,-18233.063,-277.2882883,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,29/08/2019 00:00:00,8,Prd8,FAM2,3,Return,2019,1,,1,1,-190.641,-190.641,-190.641,-11293.292,-171.7486486,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/08/2019 00:00:00,8,Prd21,FAM8,3,Return,2019,0,,1,0,-651.489,-651.489,-651.489,-38593.317,-586.927027,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,10/09/2019 00:00:00,9,Prd8,FAM2,3,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,30/09/2019 00:00:00,9,Prd8,FAM2,3,Return,2019,0,,1,0,-218.56,-218.56,-218.56,-12947.175,-196.9009009,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/09/2019 00:00:00,9,Prd21,FAM8,3,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,31/10/2019 00:00:00,10,Prd8,FAM2,4,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/10/2019 00:00:00,10,Prd21,FAM8,4,Return,2019,1,,1,1,-153.895,-153.895,-153.895,-9116.532,-138.6441441,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,29/11/2019 00:00:00,11,Prd8,FAM2,4,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,21/11/2019 00:00:00,11,Prd21,FAM8,4,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/11/2019 00:00:00,11,Prd21,FAM8,4,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,09/12/2019 00:00:00,12,Prd8,FAM2,4,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,24/12/2019 00:00:00,12,Prd8,FAM2,4,Return,2019,0,,1,0,-85.904,-85.904,-85.904,-5088.848,-77.39099099,,,,,,0
,Oncology,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,16/12/2019 00:00:00,12,Prd52,FAM21,4,Return,2019,0,,1,0,-1.95,-1.95,-1.95,-115.534,-1.756756757,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/01/2019 00:00:00,1,Prd40,FAM14,1,Return,2019,1,,1,1,-353.401,-353.401,-353.401,-20935.006,-318.3792793,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust37,31/01/2019 00:00:00,1,Prd56,FAM24,1,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,28/02/2019 00:00:00,2,Prd40,FAM14,1,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust37,28/02/2019 00:00:00,2,Prd56,FAM24,1,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,28/02/2019 00:00:00,2,Prd16,FAM5,1,Return,2019,0,,1,0,-9.263,-9.263,-9.263,-548.699,-8.345045045,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/03/2019 00:00:00,3,Prd40,FAM14,1,Return,2019,1,,1,1,-476.323,-476.323,-476.323,-28216.747,-429.1198198,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust37,31/03/2019 00:00:00,3,Prd56,FAM24,1,Return,2019,1,,1,1,-604.327,-604.327,-604.327,-35799.518,-544.4387387,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/03/2019 00:00:00,3,Prd15,FAM5,1,Return,2019,1,,1,1,-5.74,-5.74,-5.74,-340.031,-5.171171171,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/03/2019 00:00:00,3,Prd16,FAM5,1,Return,2019,1,,1,1,-16.209,-16.209,-16.209,-960.223,-14.6027027,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,15/04/2019 00:00:00,4,Prd40,FAM14,2,Return,2019,1,,1,1,-230.479,-230.479,-230.479,-13653.265,-207.6387387,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust37,30/04/2019 00:00:00,4,Prd56,FAM24,2,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/04/2019 00:00:00,4,Prd16,FAM5,2,Return,2019,0,,1,0,-5.74,-5.74,-5.74,-340.031,-5.171171171,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/05/2019 00:00:00,5,Prd40,FAM14,2,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust37,31/05/2019 00:00:00,5,Prd56,FAM24,2,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/05/2019 00:00:00,5,Prd15,FAM5,2,Return,2019,1,,1,1,-5.74,-5.74,-5.74,-340.031,-5.171171171,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/06/2019 00:00:00,6,Prd40,FAM14,2,Return,2019,0,,1,0,-122.922,-122.922,-122.922,-7281.741,-110.7405405,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/06/2019 00:00:00,6,Prd55,FAM23,2,Return,2019,0,,1,0,-25.906,-25.906,-25.906,-1534.659,-23.33873874,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust37,30/06/2019 00:00:00,6,Prd56,FAM24,2,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/06/2019 00:00:00,6,Prd15,FAM5,2,Return,2019,0,,1,0,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/06/2019 00:00:00,6,Prd16,FAM5,2,Return,2019,0,,1,0,-6.947,-6.947,-6.947,-411.524,-6.258558559,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/07/2019 00:00:00,7,Prd40,FAM14,3,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/07/2019 00:00:00,7,Prd55,FAM23,3,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust37,31/07/2019 00:00:00,7,Prd56,FAM24,3,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/07/2019 00:00:00,7,Prd15,FAM5,3,Return,2019,1,,1,1,-6.97,-6.97,-6.97,-412.895,-6.279279279,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,31/07/2019 00:00:00,7,Prd16,FAM5,3,Return,2019,1,,1,1,,0,0,0,0,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/08/2019 00:00:00,8,Prd40,FAM14,3,Return,2019,0,,1,0,-368.766,-368.766,-368.766,-21845.224,-332.2216216,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/08/2019 00:00:00,8,Prd55,FAM23,3,Return,2019,0,,1,0,-25.906,-25.906,-25.906,-1534.659,-23.33873874,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust37,30/08/2019 00:00:00,8,Prd56,FAM24,3,Return,2019,0,,1,0,-604.327,-604.327,-604.327,-35799.518,-544.4387387,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/08/2019 00:00:00,8,Prd15,FAM5,3,Return,2019,0,,1,0,-12.71,-12.71,-12.71,-752.926,-11.45045045,,,,,,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,30/08/2019 00:00:00,8,Prd16,FAM5,3,Return,2019,0,,1,0,-23.156,-23.156,-23.156,-1371.748,-20.86126126,,,,,,0
